pixel_index,raman_shift_cm-1,corrected_intensity,background_intensity
333,732.5737798594763,221.15083631959715,8005.849163680403
334,735.275178334405,220.70287881542026,8024.29712118458
335,737.975536573795,183.31374194369164,8042.686258056308
336,740.6748550665694,217.98315388422634,8061.016846115774
337,743.3731343013824,189.71084299080576,8079.289157009194
338,746.070374766589,289.49653779454457,8097.503462205455
339,748.7665769502494,170.3399670072431,8115.660032992757
340,751.4617413401418,205.24085952471978,8133.75914047528
341,754.1558684237646,113.1989444301762,8151.801055569824
342,756.848958688302,236.21395099753863,8169.786049002461
343,759.541012620667,182.285608694825,8187.714391305175
344,762.232030707482,260.4136471874699,8205.58635281253
345,764.9220134350854,178.59779634169718,8223.402203658303
346,767.6109612895143,237.83778622785394,8241.162213772146
347,770.2988747565215,375.1333471237722,8258.866652876228
348,772.9857543215847,236.48420951811386,8276.515790481886
349,775.6716004698756,212.89010411372692,8294.109895886273
350,778.3564136862949,223.35076183098136,8311.649238169019
351,781.0401944554376,266.8659138111416,8329.134086188858
352,783.7229432616322,218.43529141969157,8346.564708580308
353,786.404660588914,200.05862624970905,8363.941373750291
354,789.0853469210194,99.73565012520157,8381.264349874798
355,791.7650027414137,157.46609510445523,8398.533904895545
356,794.4436285332672,113.24969348339982,8415.7503065166
357,797.1212247794729,79.08617779893575,8432.913822201064
358,799.7977919626262,182.97528083230645,8450.024719167694
359,802.4733305650499,147.9167356124417,8467.083264387558
360,805.1478410687714,71.9102754193027,8484.089724580697
361,807.8213239555345,126.95563378723637,8501.044366212764
362,810.493779706805,177.05254450832763,8517.947455491672
363,813.1652088037583,75.20074163574282,8534.799258364257
364,815.835611727286,189.3999594870911,8551.600040512909
365,818.5049889580017,233.64993264776058,8568.35006735224
366,821.1733409762201,58.95039597428331,8585.049604025717
367,823.8406682619932,110.30108459767689,8601.698915402323
368,826.5069712950699,0.0,8618.298266073207
369,829.1722505549232,3.152079651674285,8634.847920348326
370,831.8365065207488,84.65185774690326,8651.348142253097
371,834.4997396714563,51.20080447494911,8667.79919552505
372,837.1619504856666,0.0,8684.20134361048
373,839.8231394417212,0.0,8700.554849661086
374,842.4833070176815,47.14002346936468,8716.859976530635
375,845.1424536913315,107.88301322840562,8733.116986771594
376,847.800579940152,10.673857368199606,8749.3261426318
377,850.4576862413803,3.5122939489083365,8765.487706051092
378,853.1137730719397,0.0,8781.601938657974
379,855.7688409084737,160.3308982337494,8797.66910176625
380,858.4228902273612,0.0,8813.689456371692
381,861.075921504697,0.0,8829.663263148677
382,863.7279352162875,46.409217553164126,8845.590782446836
383,866.3789318376619,71.52772571228888,8861.472274287711
384,869.0289118440668,57.6920016385975,8877.307998361402
385,871.6778757104785,0.0,8893.098214023212
386,874.3258239115801,16.15681970969672,8908.843180290303
387,876.9727569217794,87.4568441616575,8924.543155838342
388,879.6186752152197,82.80160100184366,8940.198398998156
389,882.2635792657408,18.19083224762835,8955.809167752372
390,884.9074695469199,30.624280267929862,8971.37571973207
391,887.5503465320526,132.10168778655498,8986.898312213445
392,890.1922106941568,26.62279788556407,9002.377202114436
393,892.8330625059617,46.18735400860896,9017.812645991391
394,895.4729024399284,35.79509996428351,9033.204900035716
395,898.1117309682461,60.44577992948871,9048.554220070511
396,900.749548562816,16.13913845276329,9063.860861547237
397,903.3863556952575,76.87492045764884,9079.125079542351
398,906.0221528369252,63.652871246027644,9094.347128753972
399,908.6569404588943,20.472736501489635,9109.52726349851
400,911.2907190319511,0.0,9124.665737707339
401,913.9234890266222,0.0,9139.762804923423
402,916.5552509131456,9.18128170201635,9154.818718297984
403,919.1860051614904,0.0,9169.833730587145
404,921.8157522413394,115.19190585142496,9184.808094148575
405,924.4444926221175,79.2579390618539,9199.742060938146
406,927.0722267729548,27.364117493416416,9214.635882506584
407,929.6989551627207,76.5101900038917,9229.489809996108
408,932.3246782599946,42.69590586290906,9244.304094137091
409,934.9493965330932,0.0,9259.078985244698
410,937.5731104500625,1.185266784446867,9273.814733215553
411,940.1958204786572,0.0,9288.51158752437
412,942.8175270863684,0.0,9303.169797220615
413,945.438230740411,0.0,9317.78961092515
414,948.0579319077293,0.0,9332.371276826883
415,950.6766310549879,26.084957320574176,9346.915042679426
416,953.2943286485779,49.5788442022731,9361.421155797727
417,955.9110251546217,0.0,9375.889863054741
418,958.5267210389707,0.0,9390.321410878058
419,961.1414167671941,148.28395475342586,9404.716045246574
420,963.7551128045948,0.0,9419.074011687124
421,966.3678096162001,12.604444728858653,9433.395555271141
422,968.9795076667727,79.31907938869881,9447.680920611301
423,971.5902074207959,0.0,9461.930351858175
424,974.1999093424683,0.0,9476.144092696879
425,976.8086138957485,0.0,9490.322386343722
426,979.4163215442998,59.5345244571472,9504.465475542853
427,982.0230327515144,0.0,9518.573602562921
428,984.6287479805312,5.352990806284652,9532.647009193715
429,987.2334676941916,0.0,9546.685936742813
430,989.8371923550923,0.0,9560.690626032241
431,992.4399224255391,0.0,9574.661317395108
432,995.0416583675843,36.401749327726066,9588.598250672274
433,997.6424006429941,0.0,9602.501665208987
434,1000.2421497132806,0.0,9616.371799851531
435,1002.84090603967,0.0,9630.208892943889
436,1005.4386700831392,0.0,9644.013182324376
437,1008.0354423043698,0.0,9657.7849053223
438,1010.6312231637966,0.0,9671.524298754612
439,1013.2260131215722,0.0,9685.231598922548
440,1015.8198126375916,0.0,9698.907041608283
441,1018.4126221714673,0.0,9712.550862071583
442,1021.0044421825564,0.0,9726.163295046448
443,1023.5952731299427,33.25542526222853,9739.744574737771
444,1026.1851154724386,0.0,9753.294934817979
445,1028.773969668597,96.18539157630948,9766.81460842369
446,1031.3618361766923,0.0,9780.30382815235
447,1033.948715454744,0.0,9793.762826058903
448,1036.534607960491,127.80816634757684,9807.191833652423
449,1039.119514151417,14.408918107228601,9820.591081892771
450,1041.7034344847323,47.039198812755785,9833.960801187244
451,1044.2863694173889,0.0,9847.30122138722
452,1046.8683194060527,62.38742821517735,9860.612571784823
453,1049.4492849071469,150.1049188904526,9873.895081109547
454,1052.0292663768173,26.851022475066202,9887.148977524934
455,1054.6082642709443,0.0,9900.374488625197
456,1057.1862790451405,0.0,9913.571841431894
457,1059.763311154762,45.25873760943796,9926.741262390562
458,1062.339361054892,43.11702263263396,9939.882977367366
459,1064.9144292003486,0.0,9952.997211645765
460,1067.4885160456881,0.0,9966.084189923136
461,1070.061622045202,0.0,9979.144136307454
